Offset(P)            #Ptr   #Hnd Access Name
0x0000818689b91660     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b917f0     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b91980      1      1 R--rw- \Device\HarddiskVolume2\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e
0x0000818689b91b10     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b91e30     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\davhlpr.dll
0x0000818689b92150     16      0 RW-rw- \Device\HarddiskVolume2\Users\Admin\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\407962ce3d4220f.automaticDestinations-ms
0x0000818689b922e0     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b92470     15      0 R--rwd \Device\HarddiskVolume2\Windows\SysWOW64\edgehtml.dll
0x0000818689b92600     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b92790  32394      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd
0x0000818689b92920     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b92ab0     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b92c40     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b92dd0      1      1 R--rw- \Device\HarddiskVolume2\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e
0x0000818689b930f0     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b93280     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b93410     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b935a0      1      1 R--rw- \Device\HarddiskVolume2\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e
0x0000818689b93730     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\schedcli.dll
0x0000818689b938c0  32738      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal
0x0000818689b93be0     16      0 R--rw- \Device\HarddiskVolume2\Windows\System32\spool\drivers\color\sRGB Color Space Profile.icm
0x0000818689b93d70     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b94090      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b94220     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b943b0     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b94540     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b946d0     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b94860     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b949f0     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b94b80      1      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\AppRepository\Microsoft.ScreenSketch_10.2008.3001.0_x64__8wekyb3d8bbwe.xml
0x0000818689b94d10      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b94ea0     18      0 RW-rw- \Device\HarddiskVolume2\Users\Admin\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms
0x0000818689b951c0      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dcntel.dll
0x0000818689b95350  32728      1 RWD--- \Device\HarddiskVolume2\Windows\Temp\APPX.6mvgr_zqshivv743i2b0hcnjc.tmp
0x0000818689b954e0     25      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b95670  32783      1 -W-rw- \Device\HarddiskVolume2\Users\Admin\AppData\Local\BraveSoftware\Brave-Browser\User Data\Default\GCM Store\Encryption\LOG
0x0000818689b95800     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b95990     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b95b20  32739      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal
0x0000818689b95cb0     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b95e40     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b96160      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\utcutil.dll
0x0000818689b962f0     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b96480     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b96610     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b967a0     18      0 RW-rwd \Device\HarddiskVolume2\$ConvertToNonresident
0x0000818689b96ac0     16      0 R--rw- \Device\HarddiskVolume2\Users\Admin\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Brave.lnk
0x0000818689b96c50     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b96de0  32768      1 R--rwd \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\Burn
0x0000818689b97100      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b97290     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b97420     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b975b0     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b97740  32768      1 R--rwd \Device\HarddiskVolume2\Users\Admin\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned
0x0000818689b978d0  32782      1 RW-rw- \Device\HarddiskVolume2\Users\Admin\AppData\Local\BraveSoftware\Brave-Browser\User Data\Default\Shortcuts-journal
0x0000818689b97a60     13      0 R--rwd \Device\HarddiskVolume2\Windows\System32\atl.dll
0x0000818689b97bf0  32757      2 RW-rwd \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\Explorer\iconcache_idx.db
0x0000818689b97d80      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b980a0  32766      1 R-Dr-d \Device\HarddiskVolume2\ProgramData\Microsoft\Windows Defender\Scans\mpcache-59521A13F6D71E70EB998AD7E8D781057696457C.bin.E6
0x0000818689b98230     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b983c0      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b98550  32768      1 R--rwd \Device\HarddiskVolume2\Users\Admin\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned
0x0000818689b986e0     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b98870      3      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b98a00     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b98b90     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b98d20  32766      1 R-Dr-d \Device\HarddiskVolume2\ProgramData\Microsoft\Windows Defender\Scans\mpcache-59521A13F6D71E70EB998AD7E8D781057696457C.bin.DB
0x0000818689b98eb0     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\Windows.Devices.Sensors.dll
0x0000818689b991d0      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\enterprisecsps.dll
0x0000818689b99360  32762      2 RW-rwd \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\Explorer\iconcache_16.db
0x0000818689b994f0      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b99680      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\AppxApplicabilityEngine.dll
0x0000818689b99810     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b999a0  32749      1 RW-rwd \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db
0x0000818689b99b30     17      0 RW---- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows Defender\Scans\mpcache-59521A13F6D71E70EB998AD7E8D781057696457C.bin.E6
0x0000818689b99cc0      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b99e50     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b9a170  32768      1 R--rwd \Device\HarddiskVolume2\Users\Admin\AppData\Roaming\Microsoft\Windows\Start Menu\Programs
0x0000818689b9a300  32740      1 RW-rwd \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db
0x0000818689b9a490  32768      1 R--rwd \Device\HarddiskVolume2\Users\Admin\AppData\Roaming\Microsoft\Windows\Start Menu
0x0000818689b9a620     15      0 R--r-d \Device\HarddiskVolume2\Windows\System32\iri.dll
0x0000818689b9a7b0  32768      1 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu
0x0000818689b9a940  32768      1 R--rwd \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\Burn
0x0000818689b9aad0     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b9ac60  32760      1 RW-rwd \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\Explorer\iconcache_idx.db
0x0000818689b9adf0      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\omadmapi.dll
0x0000818689b9b110      1      1 -W-rw- \Device\HarddiskVolume2\Users\Admin\AppData\Local\BraveSoftware\Brave-Browser\User Data\Default\GCM Store\Encryption\000004.log
0x0000818689b9b2a0  32771      1 RW-rwd \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db
0x0000818689b9b430  32768      1 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs
0x0000818689b9b5c0  32772      1 RW-rwd \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\Explorer\iconcache_48.db
0x0000818689b9b750  32768      1 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu
0x0000818689b9b8e0  32768      1 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs
0x0000818689b9ba70  32768      1 R--rwd \Device\HarddiskVolume2\Users\Admin\AppData\Roaming\Microsoft\Windows\Start Menu\Programs
0x0000818689b9bc00  32768      1 R--rwd \Device\HarddiskVolume2\Users\Admin\AppData\Roaming\Microsoft\Windows\Start Menu
0x0000818689b9bd90  32746      1 RW-rwd \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db
0x0000818689b9c0b0     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b9c3d0      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b9c560     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b9c6f0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b9c880  32768      1 RW-rw- \Device\HarddiskVolume2\Users\Admin\AppData\Local\BraveSoftware\Brave-Browser\User Data\Default\GCM Store\Encryption\LOCK
0x0000818689b9ca10      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dmenterprisediagnostics.dll
0x0000818689b9cba0  32768      1 R--rwd \Device\HarddiskVolume2\Users\Public\Desktop
0x0000818689b9cd30     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b9cec0     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b9d1e0  32766      1 R--rwd \Device\HarddiskVolume2\Users\Admin\Desktop
0x0000818689b9d370  32768      1 R--rwd \Device\HarddiskVolume2\Users\Admin\AppData\Roaming\Microsoft\Windows\Network Shortcuts
0x0000818689b9d500  32784      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\ole32.dll.mui
0x0000818689b9d690     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b9d820     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b9d9b0  32747      1 ------ \Device\Afd\Endpoint
0x0000818689b9db40  32746      1 ------ \Device\Afd\Endpoint
0x0000818689b9dcd0  32768      1 R--rwd \Device\HarddiskVolume2\Users\Admin\AppData\Roaming\Microsoft\Windows\Network Shortcuts
0x0000818689b9de60  32766      1 R-Dr-d \Device\HarddiskVolume2\ProgramData\Microsoft\Windows Defender\Scans\mpcache-59521A13F6D71E70EB998AD7E8D781057696457C.bin.80
0x0000818689b9e180  32781      1 -W-rw- \Device\HarddiskVolume2\Users\Admin\AppData\Local\BraveSoftware\Brave-Browser\User Data\Default\GCM Store\Encryption\MANIFEST-000002
0x0000818689b9e310     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b9e4a0  32768      1 R--rwd \Device\HarddiskVolume2\Users\Admin\Desktop
0x0000818689b9e630     17      0 RW---- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows Defender\Scans\mpcache-59521A13F6D71E70EB998AD7E8D781057696457C.bin.80
0x0000818689b9e7c0     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b9e950     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b9eae0     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b9ee00     13      0 R--r-- \Device\HarddiskVolume2\Windows\SysWOW64\gdi32.dll
0x0000818689b9f120     12      0 R--r-- \Device\HarddiskVolume2\Windows\SysWOW64\kernel32.dll
0x0000818689b9f2b0     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b9f440  32750      1 ------ \Device\Afd\Endpoint
0x0000818689b9f5d0  32768      1 R--rwd \Device\HarddiskVolume2\Users\Admin\AppData\Roaming\Microsoft\Windows\Printer Shortcuts
0x0000818689b9f760      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b9f8f0  32753      1 ------ \Device\Afd\Endpoint
0x0000818689b9fa80  32768      1 R--rwd \Device\HarddiskVolume2\Users\Admin\AppData\Roaming\Microsoft\Windows\Printer Shortcuts
0x0000818689b9fc10     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b9fda0  32768      1 R--rwd \Device\HarddiskVolume2\Users\Public\Desktop
0x0000818689ba00c0     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba0250     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba03e0     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba0570     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba0700     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba0890  32782      1 RW-rw- \Device\HarddiskVolume2\Users\Admin\AppData\Local\BraveSoftware\Brave-Browser\User Data\Default\Network Action Predictor-journal
0x0000818689ba0a20     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba0bb0     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba0d40     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba0ed0     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba11f0     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba1380     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba1510     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba16a0     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba1830     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba19c0     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba1b50     15      0 RW---- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows Defender\Scans\mpcache-59521A13F6D71E70EB998AD7E8D781057696457C.bin.7E
0x0000818689ba1ce0     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba1e70     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba2190     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba2320      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba24b0      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba2640      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba27d0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba2960      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba2af0      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba2c80     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba2e10     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba3130      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba32c0      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba3450      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba3900      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba3a90  32573      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows Defender\Scans\mpenginedb.db-wal
0x0000818689ba3c20      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\mfc42.dll
0x0000818689ba3db0      3      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba40d0  31879      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows Defender\Scans\mpenginedb.db-shm
0x0000818689ba4260     10      0 R--rwd \Device\HarddiskVolume2\Windows\System32\hgcpl.dll
0x0000818689ba43f0      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba4580      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\enrollmentapi.dll
0x0000818689ba48a0  32764      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows Defender\Scans\mpenginedb.db
0x0000818689ba4bc0     16      0 R--r-- \Device\HarddiskVolume2\Windows\System32\wow64cpu.dll
0x0000818689ba4d50     13      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wscisvif.dll
0x0000818689ba4ee0      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba5200     32      0 -W-r-- \Device\HarddiskVolume2\Windows\System32\Tasks\Microsoft\Windows\UpdateOrchestrator\Schedule Wake To Work
0x0000818689ba5390     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\WaaSMedicSvc.dll
0x0000818689ba5840      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba59d0     13      0 R--r-- \Device\HarddiskVolume2\Windows\SysWOW64\user32.dll
0x0000818689ba5cf0      3      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba5e80      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba61a0     11      0 R--r-- \Device\HarddiskVolume2\Windows\SysWOW64\ntdll.dll
0x0000818689ba6330      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba64c0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689ba80e0     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\bcrypt.dll
0x0000818689ba8270  32761      1 RW-r-d \Device\HarddiskVolume2\Windows\Logs\waasmedic\waasmedic.20230417_172450_115.etl
0x0000818689ba9080     32      0 -W-r-- \Device\HarddiskVolume2\Windows\System32\Tasks\Microsoft\Windows\UpdateOrchestrator\Schedule Maintenance Work
0x0000818689bab470  32752      1 ------ \Device\NamedPipe\wkssvc
0x0000818689bb37b0  32764      1 RW-rwd \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db
0x0000818689bb61e0     13      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dui70.dll
0x0000818689bb6500     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\duser.dll
0x0000818689bb69b0      3      0 R--rwd \Device\HarddiskVolume2\Windows\SysWOW64\AudioSes.dll
0x0000818689bb7e00  32768      1 RW-rwd \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db
0x0000818689bb88f0      4      0 RW-rwd \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\Explorer\iconcache_16.db
0x0000818689bb9a20      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\SearchFilterHost.exe
0x0000818689bb9ed0      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\SearchProtocolHost.exe
0x0000818689bba1f0  32768      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x0000818689bba510     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mssph.dll
0x0000818689bbc450      5      0 R--r-d \Device\HarddiskVolume2\Program Files\Common Files\microsoft shared\ink\tiptsf.dll
0x0000818689bbcc20     13      0 R--r-d \Device\HarddiskVolume2\Windows\System32\networkexplorer.dll
0x0000818689bbfb00  32767      1 ------ \Device\DeviceApi\CMApi
0x0000818689bc0910     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\elsTrans.dll
0x0000818689bc1270  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\propsys.dll.mui
0x0000818689bc1a40      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\elslad.dll
0x0000818689bc23a0  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\windows.storage.dll.mui
